ParticipantIdentifier,datetime,trial_date,time,visits_gym_elapsedTime,visits_gym_startTime,visits_gym_distance,visits_home_elapsedTime,visits_home_startTime,visits_home_distance,visits_school_startTime,visits_school_elapsedTime,visits_school_distance,visits_unknown_startTime,visits_unknown_elapsedTime,visits_unknown_distance,visits_work_startTime,visits_work_elapsedTime,visits_work_distance
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-11-01 13:00:00-04:00,2022-11-01,13:00:00,,,,,,,,,,2022-11-01 13:00:00-04:00,9900.0,52442.51029604953,,,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-11-01 16:30:00-04:00,2022-11-01,16:30:00,,,,,,,,,,2022-11-01 16:30:00-04:00,12600.0,52442.51029604953,,,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-11-01 16:30:00-04:00,2022-11-01,16:30:00,,,,,,,,,,2022-11-01 16:30:00-04:00,12600.0,52613.00122844856,,,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-11-01 20:15:00-04:00,2022-11-01,20:15:00,,,,,,,,,,2022-11-01 20:15:00-04:00,11700.0,52613.00122844856,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-01 17:00:00-04:00,2022-11-01,17:00:00,,,,14400.0,2022-11-01 17:00:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-31 17:30:00-04:00,2022-10-31,17:30:00,,,,,,,,,,2022-10-31 17:30:00-04:00,900.0,4684.761899395999,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-31 08:15:00-04:00,2022-10-31,08:15:00,,,,,,,,,,,,,2022-10-31 08:15:00-04:00,31500.0,12860.468661643332
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-01 07:45:00-04:00,2022-11-01,07:45:00,,,,,,,,,,,,,2022-11-01 07:45:00-04:00,30600.0,12860.468661643332
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-02 08:15:00-04:00,2022-11-02,08:15:00,,,,,,,,,,,,,2022-11-02 08:15:00-04:00,18900.0,12858.918460200726
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-02 08:15:00-04:00,2022-11-02,08:15:00,,,,,,,,,,,,,2022-11-02 08:15:00-04:00,18900.0,12858.918460200726
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-27 11:00:00-04:00,2022-10-27,11:00:00,,,,,,,,,,,,,2022-10-27 11:00:00-04:00,9900.0,12901.321821468106
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-28 08:15:00-04:00,2022-10-28,08:15:00,,,,,,,,,,,,,2022-10-28 08:15:00-04:00,33300.0,12901.321821468106
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-28 18:15:00-04:00,2022-10-28,18:15:00,,,,,,,,,,2022-10-28 18:15:00-04:00,900.0,4685.630907048587,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-28 18:30:00-04:00,2022-10-28,18:30:00,,,,220500.0,2022-10-28 18:30:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-31 18:00:00-04:00,2022-10-31,18:00:00,,,,47700.0,2022-10-31 18:00:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-01 17:00:00-04:00,2022-11-01,17:00:00,,,,14400.0,2022-11-01 17:00:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-31 17:30:00-04:00,2022-10-31,17:30:00,,,,,,,,,,2022-10-31 17:30:00-04:00,900.0,4684.761899395999,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-31 08:15:00-04:00,2022-10-31,08:15:00,,,,,,,,,,,,,2022-10-31 08:15:00-04:00,31500.0,12860.468661643332
c2097f36-4ca3-4537-856d-a649d1557553,2022-11-01 07:45:00-04:00,2022-11-01,07:45:00,,,,,,,,,,,,,2022-11-01 07:45:00-04:00,30600.0,12860.468661643332
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-28 18:30:00-04:00,2022-10-28,18:30:00,,,,222300.0,2022-10-28 18:30:00-04:00,0,,,,,,,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-31 08:30:00-04:00,2022-10-31,08:30:00,,,,,,,,,,,,,2022-10-31 08:30:00-04:00,30600.0,8567.091298316345
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-31 17:45:00-04:00,2022-10-31,17:45:00,,,,49500.0,2022-10-31 17:45:00-04:00,0,,,,,,,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-11-01 16:45:00-04:00,2022-11-01,16:45:00,,,,,,,,,,2022-11-01 16:45:00-04:00,450.0,2381.788336483156,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-31 08:30:00-04:00,2022-10-31,08:30:00,,,,,,,,,,,,,2022-10-31 08:30:00-04:00,30600.0,8567.003261864089
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-11-01 08:00:00-04:00,2022-11-01,08:00:00,,,,,,,,,,,,,2022-11-01 08:00:00-04:00,29700.0,8567.003261864089
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-11-01 17:00:00-04:00,2022-11-01,17:00:00,,,,,,,,,,2022-11-01 17:00:00-04:00,450.0,878.5890346283319,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-31 19:00:00-04:00,2022-10-31,19:00:00,,,,,,,,,,2022-10-31 19:00:00-04:00,42300.0,1800.9003687144802,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 18:30:00-04:00,2022-10-29,18:30:00,,,,,,,,,,,,,2022-10-29 18:30:00-04:00,900.0,19797.163691517697
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-31 07:45:00-04:00,2022-10-31,07:45:00,,,,,,,,,,,,,2022-10-31 07:45:00-04:00,27000.0,19797.163691517697
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-11-01 09:15:00-04:00,2022-11-01,09:15:00,,,,,,,,,,,,,2022-11-01 09:15:00-04:00,22500.0,19797.163691517697
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 16:30:00-04:00,2022-10-29,16:30:00,,,,,,,,,,2022-10-29 16:30:00-04:00,1800.0,3554.069524662664,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-30 12:00:00-04:00,2022-10-30,12:00:00,,,,,,,,,,2022-10-30 12:00:00-04:00,4500.0,2621.2528590643014,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-30 14:30:00-04:00,2022-10-30,14:30:00,,,,,,,,,,2022-10-30 14:30:00-04:00,900.0,2621.2528590643014,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-31 15:45:00-04:00,2022-10-31,15:45:00,,,,,,,,,,2022-10-31 15:45:00-04:00,1800.0,3770.782711770504,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 09:15:00-04:00,2022-10-29,09:15:00,,,,,,,,,,2022-10-29 09:15:00-04:00,900.0,3209.3360640759493,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 12:30:00-04:00,2022-10-29,12:30:00,,,,,,,,,,2022-10-29 12:30:00-04:00,450.0,1444.2976919712564,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-11-01 16:00:00-04:00,2022-11-01,16:00:00,,,,,,,,,,2022-11-01 16:00:00-04:00,14400.0,26749.23333256241,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-11-01 20:15:00-04:00,2022-11-01,20:15:00,,,,,,,,,,2022-11-01 20:15:00-04:00,5400.0,25075.156347907126,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-28 20:00:00-04:00,2022-10-28,20:00:00,,,,,,,,,,2022-10-28 20:00:00-04:00,42300.0,63396.82398703806,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 09:30:00-04:00,2022-10-29,09:30:00,,,,10800.0,2022-10-29 09:30:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 12:45:00-04:00,2022-10-29,12:45:00,,,,9900.0,2022-10-29 12:45:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 17:30:00-04:00,2022-10-29,17:30:00,,,,1800.0,2022-10-29 17:30:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 19:15:00-04:00,2022-10-29,19:15:00,,,,59400.0,2022-10-29 19:15:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-30 15:00:00-04:00,2022-10-30,15:00:00,,,,57600.0,2022-10-30 15:00:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-31 16:30:00-04:00,2022-10-31,16:30:00,,,,58500.0,2022-10-31 16:30:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-29 18:30:00-04:00,2022-10-29,18:30:00,,,,,,,,,,,,,2022-10-29 18:30:00-04:00,900.0,19797.163691517697
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-31 07:45:00-04:00,2022-10-31,07:45:00,,,,,,,,,,,,,2022-10-31 07:45:00-04:00,27000.0,19797.163691517697
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-11-01 09:15:00-04:00,2022-11-01,09:15:00,,,,,,,,,,,,,2022-11-01 09:15:00-04:00,22500.0,19797.163691517697
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 12:15:00-04:00,2022-10-31,12:15:00,,,,,,,,,,2022-10-31 12:15:00-04:00,9900.0,27131.31818572379,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 11:45:00-04:00,2022-10-31,11:45:00,,,,,,,,,,2022-10-31 11:45:00-04:00,900.0,26742.226511167857,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 08:30:00-04:00,2022-10-31,08:30:00,,,,,,,,,,2022-10-31 08:30:00-04:00,10800.0,25669.689942145258,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 07:15:00-04:00,2022-10-31,07:15:00,,,,,,,,,,2022-10-31 07:15:00-04:00,900.0,2918.566196353725,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-30 15:00:00-04:00,2022-10-30,15:00:00,,,,58500.0,2022-10-30 15:00:00-04:00,0,,,,,,,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 12:15:00-04:00,2022-10-31,12:15:00,,,,,,,,,,2022-10-31 12:15:00-04:00,9900.0,27131.31818572379,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 11:45:00-04:00,2022-10-31,11:45:00,,,,,,,,,,2022-10-31 11:45:00-04:00,900.0,26742.226511167857,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 08:30:00-04:00,2022-10-31,08:30:00,,,,,,,,,,2022-10-31 08:30:00-04:00,10800.0,25669.689942145258,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 07:15:00-04:00,2022-10-31,07:15:00,,,,,,,,,,2022-10-31 07:15:00-04:00,900.0,2918.566196353725,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 16:30:00-04:00,2022-10-31,16:30:00,,,,14400.0,2022-10-31 16:30:00-04:00,0,,,,,,,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 22:15:00-04:00,2022-10-31,22:15:00,,,,,,,,,,2022-10-31 22:15:00-04:00,900.0,28119.062866322638,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-11-01 15:15:00-04:00,2022-11-01,15:15:00,,,,,,,,,,2022-11-01 15:15:00-04:00,18000.0,44215.202445578325,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 21:45:00-04:00,2022-10-31,21:45:00,,,,,,,,,,2022-10-31 21:45:00-04:00,900.0,26480.15806139076,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-11-01 02:00:00-04:00,2022-10-31,02:00:00,,,,,,,,,,2022-11-01 02:00:00-04:00,33300.0,26480.15806139076,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-11-01 12:15:00-04:00,2022-11-01,12:15:00,,,,,,,,,,2022-11-01 12:15:00-04:00,1800.0,26480.15806139076,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 22:45:00-04:00,2022-10-31,22:45:00,,,,,,,,,,2022-10-31 22:45:00-04:00,900.0,27726.599695635374,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-31 23:00:00-04:00,2022-10-31,23:00:00,,,,,,,,,,2022-10-31 23:00:00-04:00,9000.0,27271.464399327255,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-11-01 11:30:00-04:00,2022-11-01,11:30:00,,,,,,,,,,2022-11-01 11:30:00-04:00,900.0,25339.527319542463,,,
a9de00be-460d-4b74-bed3-bf013fe2052a,2022-11-02 09:15:00-04:00,2022-11-02,09:15:00,,,,,,,,,,2022-11-02 09:15:00-04:00,900.0,2864.022902096393,,,
a9de00be-460d-4b74-bed3-bf013fe2052a,2022-11-01 19:00:00-04:00,2022-11-01,19:00:00,,,,51300.0,2022-11-01 19:00:00-04:00,0,,,,,,,,,
4e23e056-0fa5-4c1d-accd-46ef6ada0810,2022-10-30 19:45:00-04:00,2022-10-30,19:45:00,,,,171000.0,2022-10-30 19:45:00-04:00,0,,,,,,,,,
4e23e056-0fa5-4c1d-accd-46ef6ada0810,2022-11-01 19:15:00-04:00,2022-11-01,19:15:00,,,,,,,,,,2022-11-01 19:15:00-04:00,5400.0,606.7255954008486,,,
39efadc3-7957-4b75-b560-d0d6c89cfe8b,2022-10-31 19:15:00-04:00,2022-10-31,19:15:00,,,,44100.0,2022-10-31 19:15:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 19:45:00-04:00,2022-10-31,19:45:00,,,,,,,,,,2022-10-31 19:45:00-04:00,2700.0,472.3894697724884,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-30 23:45:00-04:00,2022-10-30,23:45:00,,,,32400.0,2022-10-30 23:45:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 18:45:00-04:00,2022-10-31,18:45:00,,,,2700.0,2022-10-31 18:45:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 20:45:00-04:00,2022-10-31,20:45:00,,,,4500.0,2022-10-31 20:45:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 17:45:00-04:00,2022-10-31,17:45:00,,,,,,,,,,2022-10-31 17:45:00-04:00,900.0,3262.4237294180184,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 13:15:00-04:00,2022-10-31,13:15:00,,,,,,,,,,2022-10-31 13:15:00-04:00,4500.0,13702.879226964742,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 13:00:00-04:00,2022-10-31,13:00:00,,,,,,,,,,2022-10-31 13:00:00-04:00,450.0,11121.551475327577,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 22:00:00-04:00,2022-10-31,22:00:00,,,,,,,,,,2022-10-31 22:00:00-04:00,2700.0,678.3260753448536,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 09:15:00-04:00,2022-10-31,09:15:00,,,,,,,,,,,,,2022-10-31 09:15:00-04:00,12600.0,13108.736573013359
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 14:45:00-04:00,2022-10-31,14:45:00,,,,,,,,,,,,,2022-10-31 14:45:00-04:00,9000.0,13108.736573013359
92863208-10a4-443b-a225-18630552f5cc,2022-11-01 20:15:00-04:00,2022-11-01,20:15:00,,,,,,,,,,2022-11-01 20:15:00-04:00,6300.0,29333.83716273595,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 22:45:00-04:00,2022-10-31,22:45:00,,,,72900.0,2022-10-31 22:45:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-11-01 20:15:00-04:00,2022-11-01,20:15:00,,,,,,,,,,2022-11-01 20:15:00-04:00,6300.0,29333.83716273595,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 17:45:00-04:00,2022-10-31,17:45:00,,,,,,,,,,2022-10-31 17:45:00-04:00,900.0,3262.4237294180184,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 13:15:00-04:00,2022-10-31,13:15:00,,,,,,,,,,2022-10-31 13:15:00-04:00,4500.0,13702.879226964742,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 13:00:00-04:00,2022-10-31,13:00:00,,,,,,,,,,2022-10-31 13:00:00-04:00,450.0,11121.551475327577,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 22:00:00-04:00,2022-10-31,22:00:00,,,,,,,,,,2022-10-31 22:00:00-04:00,2700.0,678.3260753448536,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 09:15:00-04:00,2022-10-31,09:15:00,,,,,,,,,,,,,2022-10-31 09:15:00-04:00,12600.0,13108.736573013359
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 14:45:00-04:00,2022-10-31,14:45:00,,,,,,,,,,,,,2022-10-31 14:45:00-04:00,9000.0,13108.736573013359
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 22:00:00-04:00,2022-10-31,22:00:00,,,,,,,,,,2022-10-31 22:00:00-04:00,2700.0,678.2886598262359,,,
92863208-10a4-443b-a225-18630552f5cc,2022-11-01 23:00:00-04:00,2022-11-01,23:00:00,,,,,,,,,,2022-11-01 23:00:00-04:00,4500.0,678.2886598262359,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-31 22:45:00-04:00,2022-10-31,22:45:00,,,,72900.0,2022-10-31 22:45:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-11-01 20:15:00-04:00,2022-11-01,20:15:00,,,,,,,,,,2022-11-01 20:15:00-04:00,6300.0,29333.83716273595,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-01 09:45:00-04:00,2022-11-01,09:45:00,,,,72900.0,2022-11-01 09:45:00-04:00,0,,,,,,,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-02 07:45:00-04:00,2022-11-02,07:45:00,,,,3600.0,2022-11-02 07:45:00-04:00,0,,,,,,,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-01 07:15:00-04:00,2022-11-01,07:15:00,,,,,,,,,,2022-11-01 07:15:00-04:00,8100.0,3613.1011780520885,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-02 06:15:00-04:00,2022-11-02,06:15:00,,,,,,,,,,2022-11-02 06:15:00-04:00,4500.0,3613.1011780520885,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-02 09:00:00-04:00,2022-11-02,09:00:00,,,,,,,,,,2022-11-02 09:00:00-04:00,1800.0,4260.190485643284,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-02 10:30:00-04:00,2022-11-02,10:30:00,,,,,,,,,,2022-11-02 10:30:00-04:00,24300.0,31241.056627463342,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-02 18:30:00-04:00,2022-11-02,18:30:00,,,,37800.0,2022-11-02 18:30:00-04:00,0,,,,,,,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 08:00:00-04:00,2022-11-03,08:00:00,,,,3600.0,2022-11-03 08:00:00-04:00,0,,,,,,,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 05:15:00-04:00,2022-11-03,05:15:00,,,,,,,,,,2022-11-03 05:15:00-04:00,7200.0,3613.1381576441836,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 07:30:00-04:00,2022-11-03,07:30:00,,,,,,,,,,2022-11-03 07:30:00-04:00,900.0,3865.782055333268,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-02 12:45:00-04:00,2022-11-02,12:45:00,,,,,,,,,,2022-11-02 12:45:00-04:00,900.0,7626.477540242517,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 16:45:00-04:00,2022-11-03,16:45:00,,,,,,,,,,2022-11-03 16:45:00-04:00,1800.0,17523.83469957325,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:00:00-04:00,2022-11-03,10:00:00,,,,,,,,,,2022-11-03 10:00:00-04:00,900.0,7212.436922805379,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:45:00-04:00,2022-11-03,10:45:00,,,,,,,2022-11-03 10:45:00-04:00,21600.0,17718.087010183826,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-31 16:15:00-04:00,2022-10-31,16:15:00,,,,,,,,,,2022-10-31 16:15:00-04:00,17100.0,6771.246689899957,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-01 10:45:00-04:00,2022-11-01,10:45:00,,,,,,,2022-11-01 10:45:00-04:00,13500.0,17723.57759736485,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-31 16:00:00-04:00,2022-10-31,16:00:00,,,,,,,,,,2022-10-31 16:00:00-04:00,450.0,9042.21743839074,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-01 15:00:00-04:00,2022-11-01,15:00:00,,,,,,,,,,2022-11-01 15:00:00-04:00,900.0,10025.323092393974,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-31 01:00:00-04:00,2022-10-30,01:00:00,,,,53100.0,2022-10-31 01:00:00-04:00,0,,,,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-31 21:15:00-04:00,2022-10-31,21:15:00,,,,3600.0,2022-10-31 21:15:00-04:00,0,,,,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-01 00:15:00-04:00,2022-10-31,00:15:00,,,,35100.0,2022-11-01 00:15:00-04:00,0,,,,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-31 22:30:00-04:00,2022-10-31,22:30:00,,,,,,,,,,2022-10-31 22:30:00-04:00,5400.0,7421.687139752668,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-01 15:45:00-04:00,2022-11-01,15:45:00,,,,151200.0,2022-11-01 15:45:00-04:00,0,,,,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 16:45:00-04:00,2022-11-03,16:45:00,,,,,,,,,,2022-11-03 16:45:00-04:00,1800.0,17523.83469957325,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:00:00-04:00,2022-11-03,10:00:00,,,,,,,,,,2022-11-03 10:00:00-04:00,900.0,7212.436922805379,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:45:00-04:00,2022-11-03,10:45:00,,,,,,,2022-11-03 10:45:00-04:00,21600.0,17718.087010183826,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-02 21:45:00-04:00,2022-11-02,21:45:00,,,,44100.0,2022-11-02 21:45:00-04:00,0,,,,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 14:45:00-04:00,2022-11-03,14:45:00,,,,14400.0,2022-11-03 14:45:00-04:00,0,,,,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-02 11:00:00-04:00,2022-11-02,11:00:00,,,,,,,,,,2022-11-02 11:00:00-04:00,36000.0,29527.9645487718,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 10:45:00-04:00,2022-11-03,10:45:00,,,,,,,,,,2022-11-03 10:45:00-04:00,11700.0,29527.9645487718,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 19:15:00-04:00,2022-11-03,19:15:00,,,,,,,,,,2022-11-03 19:15:00-04:00,3600.0,5518.066149257962,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 20:30:00-04:00,2022-11-03,20:30:00,,,,,,,,,,2022-11-03 20:30:00-04:00,1800.0,5456.8281702960985,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-03 16:00:00-04:00,2022-11-03,16:00:00,,,,,,,,,,2022-11-03 16:00:00-04:00,450.0,3425.1833473484908,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-03 17:45:00-04:00,2022-11-03,17:45:00,,,,,,,,,,2022-11-03 17:45:00-04:00,5400.0,641.8815787140425,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 19:30:00-04:00,2022-11-02,19:30:00,,,,80100.0,2022-11-02 19:30:00-04:00,0,,,,,,,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-03 19:15:00-04:00,2022-11-03,19:15:00,,,,49500.0,2022-11-03 19:15:00-04:00,0,,,,,,,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 13:30:00-04:00,2022-11-02,13:30:00,,,,,,,,,,,,,2022-11-02 13:30:00-04:00,18900.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 09:45:00-04:00,2022-11-04,09:45:00,,,,,,,,,,,,,2022-11-04 09:45:00-04:00,4500.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 12:15:00-04:00,2022-11-04,12:15:00,,,,,,,,,,,,,2022-11-04 12:15:00-04:00,18900.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 11:00:00-04:00,2022-11-04,11:00:00,,,,,,,,,,2022-11-04 11:00:00-04:00,3600.0,12298.162910180192,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-03 17:45:00-04:00,2022-11-03,17:45:00,,,,,,,,,,2022-11-03 17:45:00-04:00,5400.0,641.8815787140425,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-01 11:00:00-04:00,2022-11-01,11:00:00,,,,,,,,,,,,,2022-11-01 11:00:00-04:00,6300.0,11874.100792178464
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-01 13:30:00-04:00,2022-11-01,13:30:00,,,,,,,,,,,,,2022-11-01 13:30:00-04:00,17100.0,11874.100792178464
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 11:45:00-04:00,2022-11-02,11:45:00,,,,,,,,,,,,,2022-11-02 11:45:00-04:00,900.0,11874.100792178464
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 13:30:00-04:00,2022-11-02,13:30:00,,,,,,,,,,,,,2022-11-02 13:30:00-04:00,18900.0,11874.100792178464
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-10-31 19:45:00-04:00,2022-10-31,19:45:00,,,,,,,,,,2022-10-31 19:45:00-04:00,900.0,12848.39076190243,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-10-27 18:15:00-04:00,2022-10-27,18:15:00,,,,,,,,,,2022-10-27 18:15:00-04:00,3600.0,12695.38252487081,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-10-29 20:00:00-04:00,2022-10-29,20:00:00,,,,,,,,,,2022-10-29 20:00:00-04:00,1800.0,13816.5913655662,,,
